lat,lon,Name,Adresse,Spots,
48.8442397,2.2313775,Perial 19/21 RUE SAINT DENIS BOULOGNE / ST DENIS,19/21 RUE SAINT DENIS BOULOGNE / ST DENIS, 5,lat,lon,Name,Adresse,Spots,
48.838672,2.2496474,Perial 17-17 bis route de la Reine BOULOGNE ROUTE DE LA REINE,17-17 bis route de la Reine BOULOGNE ROUTE DE LA REINE, 12,lat,lon,Name,Adresse,Spots,
48.8334346,2.2515157,Perial 16-18 rue du Dôme BOULOGNE / LE DOME,16-18 rue du Dôme BOULOGNE / LE DOME, 6,lat,lon,Name,Adresse,Spots,
48.8363329,2.2350443,Perial 150 RUE GALLIENI BOULOGNE/GALLIENI,150 RUE GALLIENI BOULOGNE/GALLIENI, ,lat,lon,Name,Adresse,Spots,
48.9035194,2.3058033,Perial 9 ALLÉE JEAN PROUVE CLICHY \ ESPACE CLICHY - SIRIUS,9 ALLÉE JEAN PROUVE CLICHY \ ESPACE CLICHY - SIRIUS, 7,lat,lon,Name,Adresse,Spots,
48.8127935,2.3262658,Perial 109/111 Avenue Aristide Briand MONTROUGE/ARISTIDE BRIAND,109/111 Avenue Aristide Briand MONTROUGE/ARISTIDE BRIAND, 24,lat,lon,Name,Adresse,Spots,
48.8221099,2.2625653,Perial 8 rue Edouard Naud ISSY LES MOULINEAUX - CENOR,8 rue Edouard Naud ISSY LES MOULINEAUX - CENOR, ,lat,lon,Name,Adresse,Spots,
48.822649,2.2600255,Perial 139 rue Jean Jacques Rousseau ISSY LES MX - TECHNOPOLIS ,139 rue Jean Jacques Rousseau ISSY LES MX - TECHNOPOLIS , 93,lat,lon,Name,Adresse,Spots,
48.8722892,2.2297159,Perial 28 RUE PAGES SURESNES/PAGES,28 RUE PAGES SURESNES/PAGES, 12,lat,lon,Name,Adresse,Spots,
48.872593,2.2290475,Perial 13-17 rue Pagès SURESNES/HORIZON DEFENSE,13-17 rue Pagès SURESNES/HORIZON DEFENSE, ,lat,lon,Name,Adresse,Spots,
48.7625083,2.3103039,Perial 2/6 place du Général de Gaulle ANTONY/PARC 1,2/6 place du Général de Gaulle ANTONY/PARC 1, 51,lat,lon,Name,Adresse,Spots,
48.925525,2.293275,Perial 5 promenade des Bonnettes GENNEVILLIERS - BARBANNIERS,5 promenade des Bonnettes GENNEVILLIERS - BARBANNIERS, 40,lat,lon,Name,Adresse,Spots,
48.9190923,2.3116263,Perial 185 avenue des Grésillons GENNEVILLIERS/AYMING,185 avenue des Grésillons GENNEVILLIERS/AYMING, ,lat,lon,Name,Adresse,Spots,
48.817275,2.2977599,Perial 1 RUE AUGUSTINE VARIOT MALAKOFF / CAP SUD ,1 RUE AUGUSTINE VARIOT MALAKOFF / CAP SUD , 20,lat,lon,Name,Adresse,Spots,
48.7617269,2.2869874,Perial 31 à 49 avenue de la Division Leclerc CHATENAY-MALABRY/COMMERCES,31 à 49 avenue de la Division Leclerc CHATENAY-MALABRY/COMMERCES, 76,lat,lon,Name,Adresse,Spots,
48.7614185,2.2880181,Perial 31 - 49 avenue de la Division Leclerc CHATENAY-MALABRY/BUREAUX,31 - 49 avenue de la Division Leclerc CHATENAY-MALABRY/BUREAUX, 78,lat,lon,Name,Adresse,Spots,
48.8901012,2.2864788,Perial 45 RUE ANATOLE FRANCE LEVALLOIS / A.FRANCE ,45 RUE ANATOLE FRANCE LEVALLOIS / A.FRANCE , ,lat,lon,Name,Adresse,Spots,
48.8992373,2.2834792,Perial 44 AVENUE GEORGES POMPIDOU LEVALLOIS / LE WILSON,44 AVENUE GEORGES POMPIDOU LEVALLOIS / LE WILSON, 131,lat,lon,Name,Adresse,Spots,
48.8267849,2.2236018,Perial 1 avenue de la Cristallerie SEVRES/LA CRISTALLERIE,1 avenue de la Cristallerie SEVRES/LA CRISTALLERIE, ,lat,lon,Name,Adresse,Spots,
48.8259673,2.2267886,Perial 20 RUE TROYON SEVRES / TROYON / PF3 ,20 RUE TROYON SEVRES / TROYON / PF3 , ,lat,lon,Name,Adresse,Spots,
48.8259673,2.2267886,Perial 20 RUE TROYON SEVRES TROYON PFOP,20 RUE TROYON SEVRES TROYON PFOP, ,lat,lon,Name,Adresse,Spots,
48.7819059,2.3168289,Perial 63 AVENUE DU GENERAL LECLERC BOURG LA REINE / LE CENTRALIS,63 AVENUE DU GENERAL LECLERC BOURG LA REINE / LE CENTRALIS, 0,lat,lon,Name,Adresse,Spots,
48.8879168,2.1687595,Perial 9 avenue Edouard Belin RUEIL MALMAISON/BELIN,9 avenue Edouard Belin RUEIL MALMAISON/BELIN, ,lat,lon,Name,Adresse,Spots,
